start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-04-30T22:12:14.977+03:00,2019-04-30T22:18:31.699+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/28/2019,????,YSD,,YE23,YE2301,Al Arah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE23,30,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,160,160,,,yes,yes,,120,120,,,yes,yes,,600,600,,,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,5,,10,yes,6500,10000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54434429,e6dd4d50-92d7-4b09-8f7a-3490997dd152,2019-04-30T19:18:43,,175
2019-04-27T12:52:57.613+03:00,2019-04-27T12:54:49.728+03:00,4/27/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1302,sa'eed muthanna shops,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54113774,6b6c9aac-f0a3-4c51-a02f-20e62b9ee0b7,2019-04-27T09:54:49,,121
2019-04-27T12:47:51.650+03:00,2019-04-27T12:50:51.534+03:00,4/27/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1302,Al Sayyah for shops and supplies,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE13,Wholesaler,8,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54113599,8c5d3ffa-3f2a-499d-b32b-b74f5f61d85a,2019-04-27T09:50:52,,119
2019-04-26T23:34:15.572+03:00,2019-04-26T23:36:20.156+03:00,4/26/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1306,Dar Al Jazeerah shop,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54087818,896bfe59-5891-4bc1-a3f3-d7eb92e729fd,2019-04-26T20:36:22,,112
2019-04-27T12:57:06.910+03:00,2019-04-27T12:59:06.202+03:00,4/27/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1302,Thafar shop,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54113929,50311353-7f44-4cdd-abfb-2840533f40b3,2019-04-27T09:59:06,,123
2019-04-27T13:16:04.957+03:00,2019-04-27T13:18:01.826+03:00,4/27/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1303,Al Hardi supplies for food items,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54115419,b9fc8902-c5a5-42ae-92b4-83a9853cb688,2019-04-27T10:18:03,,131
2019-04-27T12:54:51.220+03:00,2019-04-27T12:57:04.544+03:00,4/27/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1302,Al Zuraiqi Alwan station,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,600,600,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54113858,7b4eff5e-f849-49c8-8b62-36d739ad381a,2019-04-27T09:57:05,,122
2019-04-26T23:29:32.292+03:00,2019-04-26T23:31:56.738+03:00,4/26/2019,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,4/26/2019,???,SDF,,YE13,YE1306,Nayef Hassan shops,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE13,Wholesaler,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54087572,2469ce1c-faa1-4f41-a4ec-830883e86d88,2019-04-26T20:32:00,,110
2019-05-06T12:17:43.668+03:00,2019-05-06T12:28:57.758+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Mohammed,SCI,,YE25,YE2515,Sabir Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE24,Wholesaler,10,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,520,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54818460,ed97b73a-4396-4793-8901-b11808851053,2019-05-06T09:29:01,,285
2019-05-06T12:36:25.573+03:00,2019-05-06T12:38:32.641+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE24,Wholesaler,7,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54819187,5e45dcda-0626-4e86-afc9-44a34ff822bd,2019-05-06T09:38:34,,289
2019-05-06T10:34:12.167+03:00,2019-05-06T10:37:09.302+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Mohammed,SCI,,YE24,YE2404,Banafe'e Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,200,200,,,yes,yes,,200,200,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE24,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54809228,1c26f1e1-6a5e-4786-9d7e-49eaf051c4d2,2019-05-06T07:37:10,,263
2019-05-06T10:39:38.079+03:00,2019-05-06T10:44:32.122+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Mohammed,SCI,,YE24,YE2404,Alqadeem Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE24,Wholesaler,4,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54809688,5e06c360-233a-43bb-9717-95fef03dc518,2019-05-06T07:44:33,,265
2019-05-06T11:03:36.835+03:00,2019-05-06T11:05:51.284+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Mohammed,SCI,,YE24,YE2404,Alqadeem Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,200,200,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE24,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54811402,0cb96886-7de4-46e1-9169-e571667067cf,2019-05-06T08:05:52,,267
2019-04-18T19:44:15.943+03:00,2019-04-18T19:49:31.810+03:00,4/18/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,4/18/2019,????,NFDHR,,YE23,YE2307,Mutbah central market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,700,700,,,yes,yes,,600,600,,,YE18,10,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,620,620,,,YE13,Vendor,9,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3800,3,,7,yes,5000,8000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,550,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,53370069,eb2d0962-178d-4691-a7ab-0214282479d8,2019-04-18T16:49:37,,9
2019-04-24T00:46:54.887+03:00,2019-04-24T00:51:31.975+03:00,4/24/2019,ee.humanitarianresponse.info:PZQr9qnBFQty0Mhn,4/23/2019,???,TYF,,YE15,YE1520,Al Ramdah market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,440,440,,,yes,yes,,450,450,,,Do_not_know,,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,no,135,450,267,,,yes,no,90,120,133,,,yes,no,8,500,625,,,YE15,Wholesaler,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,3,,7,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,520,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,53775468,4642a67c-2e38-4476-8fff-acaebb26abab,2019-04-23T21:51:36,,55
2019-04-18T19:07:46.508+03:00,2019-04-18T19:13:34.394+03:00,4/18/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,4/17/2019,????,NFDHR,,YE14,YE1413,Rada'a,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,750,750,,,yes,yes,,700,700,,,YE18,1,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,0,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,150,150,,,yes,yes,,630,630,,,YE13,Vendor,10,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,0,1,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,5000,4,,7,yes,7500,11000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,500,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,53367195,3ffc7449-09d2-45b8-bc3b-ca688ef219f8,2019-04-18T16:13:44,,3
2019-04-24T09:45:11.306+03:00,2019-04-24T10:26:44.275+03:00,4/24/2019,ee.humanitarianresponse.info:0OtHTxC5Ftkfs1fJ,4/20/2019,Mahmud,YFCA,,YE20,YE2007,Mushrafuh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,17500,875,,,yes,no,20,18000,900,,,YE11,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,no,5,240,480,,,yes,yes,,120,120,,,yes,yes,,140,140,,,yes,yes,,650,650,,,YE11,Wholesaler,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,4000,1,,6,yes,2000,4000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,525,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,53798900,e0a0805c-54f5-478b-8e78-29c64ea548e0,2019-04-24T07:26:46,,64
2019-04-18T19:23:56.609+03:00,2019-04-18T19:29:14.141+03:00,4/18/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,4/18/2019,???????,NFDHR,,YE23,YE2305,Al Hothaili,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,850,850,,,yes,yes,,750,750,,,YE18,12,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,650,650,,,YE13,Vendor,12,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,4500,4,,7,yes,6500,9000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,yes,520,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,53368300,ce09d125-2bb9-4b71-9c20-5c9f531be929,2019-04-18T16:29:17,,5
2019-04-18T19:00:20.362+03:00,2019-04-18T19:07:10.326+03:00,4/18/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,4/17/2019,????,NFDHR,,YE14,YE1413,Rada'a,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,750,750,,,yes,yes,,700,700,,,YE18,2,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,150,150,,,yes,yes,,650,650,,,YE18,Vendor,3,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,4500,3,,5,yes,6000,9000,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,yes,510,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,53366859,1533c5b0-6318-4e74-beef-2841e5f56343,2019-04-18T16:07:46,,2
2019-04-28T13:06:15.393+03:00,2019-04-28T13:09:08.538+03:00,4/28/2019,ee.humanitarianresponse.info:z8CHhneoOzfLto71,4/20/2019,????? ??????? ???,ROC,,YE15,YE1513,Al Qablah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,500,,,yes,yes,,500,500,,,YE15,3,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,180,180,,,yes,yes,,150,150,,,yes,yes,,650,650,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54171515,aa7d872c-c532-43de-a1e7-67c142f89d64,2019-04-28T10:09:10,,151
2019-04-24T09:06:59.257+03:00,2019-04-24T09:23:45.660+03:00,4/24/2019,ee.humanitarianresponse.info:wkRQDKjLtagaZYCe,4/21/2019,???,OCFD,,YE22,YE2203,Al Imshaikh,Rural,yes,Other,0,0,0,0,0,0,0,1,0,Black Market price per litre 1000,yes,yes,,480,480,,,yes,yes,,500,500,,,YE22,8,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,200,200,,,yes,yes,,650,650,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Water_Spring,no,800,15,,20,yes,5000,10000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,510,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water,1,1,1,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,53792832,9e154f72-5455-4e82-b667-d315bec931f8,2019-04-24T06:23:46,,56
2019-04-24T10:34:31.949+03:00,2019-04-24T10:44:16.473+03:00,4/24/2019,ee.humanitarianresponse.info:wkRQDKjLtagaZYCe,4/23/2019,????,OCFD,,YE22,YE2204,Badr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,400,400,,,YE22,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,yes,yes,,180,180,,,yes,yes,,150,150,,,yes,yes,,650,650,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,20,,20,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,515,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water,1,1,1,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,53801166,d6f3c1c4-808a-45c7-a9eb-e6787bf8e4be,2019-04-24T07:44:18,,69
